起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/05/31 17:15,2019/05/31 17:15,0.000,0.000
2019/05/31 17:30,2019/05/31 17:30,0.000,0.000
2019/05/31 17:45,2019/05/31 17:45,0.000,0.000
2019/05/31 18:00,2019/05/31 18:00,0.000,0.000
2019/05/31 18:15,2019/05/31 18:15,0.000,0.000
2019/05/31 18:30,2019/05/31 18:30,0.000,0.000
2019/05/31 18:45,2019/05/31 18:45,0.000,0.000
2019/05/31 19:00,2019/05/31 19:00,0.000,0.000
2019/05/31 19:15,2019/05/31 19:15,0.000,0.000
2019/05/31 19:30,2019/05/31 19:30,0.000,0.000
2019/05/31 19:45,2019/05/31 19:45,0.000,0.000
2019/05/31 20:00,2019/05/31 20:00,0.000,0.000
2019/05/31 20:15,2019/05/31 20:15,0.000,0.000
2019/05/31 20:30,2019/05/31 20:30,0.000,0.000
2019/05/31 20:45,2019/05/31 20:45,0.000,0.000
2019/05/31 21:00,2019/05/31 21:00,0.000,0.000
2019/05/31 21:15,2019/05/31 21:15,0.000,0.001
2019/05/31 21:30,2019/05/31 21:30,0.000,0.001
2019/05/31 21:45,2019/05/31 21:45,0.000,0.027
2019/05/31 22:00,2019/05/31 22:00,0.077,0.045
2019/05/31 22:15,2019/05/31 22:15,0.169,0.157
2019/05/31 22:30,2019/05/31 22:30,0.345,0.239
2019/05/31 22:45,2019/05/31 22:45,0.299,0.383
2019/05/31 23:00,2019/05/31 23:00,0.352,0.446
2019/05/31 23:15,2019/05/31 23:15,0.295,0.449
2019/05/31 23:30,2019/05/31 23:30,0.524,0.479
2019/05/31 23:45,2019/05/31 23:45,0.833,0.731
